,BC_Run_State,EquipCode,Equip_Work_Time_Total,bc1174,bc120,bc124,bc125,bc1304,bc_total_consumption,time
9645,0.0,19BC52303373,1.3,55.0,555.0,0.0,0.0,0.0,,2019-08-13T15:50:36+08:00
9646,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:50:37+08:00
9647,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:50:38+08:00
9648,0.0,19BC52303373,1.3,55.0,556.0,0.0,0.0,0.0,,2019-08-13T15:50:39+08:00
9649,0.0,19BC52303373,1.3,55.0,550.0,0.0,0.0,0.0,,2019-08-13T15:50:40+08:00
9650,0.0,19BC52303373,1.3,55.0,554.0,0.0,0.0,0.0,,2019-08-13T15:50:41+08:00
9651,0.0,19BC52303373,1.3,55.0,546.0,0.0,0.0,0.0,,2019-08-13T15:50:42+08:00
9652,0.0,19BC52303373,1.3,55.0,550.0,0.0,0.0,0.0,,2019-08-13T15:50:43+08:00
9653,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:50:44+08:00
9654,0.0,19BC52303373,1.3,55.0,554.0,0.0,0.0,0.0,,2019-08-13T15:50:45+08:00
9655,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:50:46+08:00
9656,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:50:47+08:00
9657,0.0,19BC52303373,1.3,55.0,555.0,0.0,0.0,0.0,,2019-08-13T15:50:48+08:00
9658,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:50:49+08:00
9659,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:50:50+08:00
9660,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:50:51+08:00
9661,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:50:52+08:00
9662,0.0,19BC52303373,1.3,55.0,555.0,0.0,0.0,0.0,,2019-08-13T15:50:53+08:00
9663,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:50:54+08:00
9664,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:50:55+08:00
9665,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:50:56+08:00
9666,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:50:57+08:00
9667,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:50:58+08:00
9668,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:50:59+08:00
9669,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:51:00+08:00
9670,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:01+08:00
9671,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:51:13+08:00
9672,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:14+08:00
9673,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:15+08:00
9674,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:51:16+08:00
9675,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:17+08:00
9676,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,75.0,2019-08-13T15:51:21+08:00
9677,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:51:22+08:00
9678,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:51:23+08:00
9679,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:51:24+08:00
9680,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:25+08:00
9681,0.0,19BC52303373,1.3,55.0,556.0,0.0,0.0,0.0,,2019-08-13T15:51:26+08:00
9682,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:27+08:00
9683,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:29+08:00
9684,0.0,19BC52303373,1.3,55.0,550.0,0.0,0.0,0.0,,2019-08-13T15:51:32+08:00
9685,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:33+08:00
9686,0.0,19BC52303373,1.3,55.0,546.0,0.0,0.0,0.0,,2019-08-13T15:51:34+08:00
9687,0.0,19BC52303373,1.3,55.0,558.0,0.0,0.0,0.0,,2019-08-13T15:51:35+08:00
9688,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:51:36+08:00
9689,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:37+08:00
9690,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:38+08:00
9691,0.0,19BC52303373,1.3,55.0,554.0,0.0,0.0,0.0,,2019-08-13T15:51:39+08:00
9692,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:51:40+08:00
9693,0.0,19BC52303373,1.3,55.0,556.0,0.0,0.0,0.0,,2019-08-13T15:51:41+08:00
9694,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:42+08:00
9695,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:43+08:00
9696,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:51:44+08:00
9697,0.0,19BC52303373,1.3,55.0,550.0,0.0,0.0,0.0,,2019-08-13T15:51:45+08:00
9698,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:51:46+08:00
9699,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:51:47+08:00
9700,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:51:48+08:00
9701,0.0,19BC52303373,1.3,55.0,550.0,0.0,0.0,0.0,,2019-08-13T15:51:49+08:00
9702,0.0,19BC52303373,1.3,55.0,554.0,0.0,0.0,0.0,,2019-08-13T15:51:50+08:00
9703,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:51:51+08:00
9704,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:51:52+08:00
9705,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:51:53+08:00
9706,0.0,19BC52303373,1.3,55.0,555.0,0.0,0.0,0.0,,2019-08-13T15:51:54+08:00
9707,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:51:55+08:00
9708,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:56+08:00
9709,0.0,19BC52303373,1.3,55.0,555.0,0.0,0.0,0.0,,2019-08-13T15:51:57+08:00
9710,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:58+08:00
9711,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:51:59+08:00
9712,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:00+08:00
9713,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:01+08:00
9714,0.0,19BC52303373,1.3,55.0,557.0,0.0,0.0,0.0,,2019-08-13T15:52:02+08:00
9715,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:52:03+08:00
9716,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:52:04+08:00
9717,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:52:05+08:00
9718,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:52:06+08:00
9719,0.0,19BC52303373,1.3,55.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:07+08:00
9720,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:52:08+08:00
9721,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:09+08:00
9722,0.0,19BC52303373,1.3,55.0,546.0,0.0,0.0,0.0,,2019-08-13T15:52:10+08:00
9723,0.0,19BC52303373,1.3,55.0,554.0,0.0,0.0,0.0,,2019-08-13T15:52:11+08:00
9724,0.0,19BC52303373,1.3,55.0,550.0,0.0,0.0,0.0,,2019-08-13T15:52:12+08:00
9725,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:13+08:00
9726,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:14+08:00
9727,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:15+08:00
9728,0.0,19BC52303373,1.3,55.0,555.0,0.0,0.0,0.0,,2019-08-13T15:52:16+08:00
9729,0.0,19BC52303373,1.3,55.0,552.0,0.0,0.0,0.0,,2019-08-13T15:52:17+08:00
9730,0.0,19BC52303373,1.3,55.0,548.0,0.0,0.0,0.0,,2019-08-13T15:52:18+08:00
9731,0.0,19BC52303373,1.3,55.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:20+08:00
9732,0.0,19BC52303373,1.3,55.0,553.0,0.0,0.0,0.0,,2019-08-13T15:52:21+08:00
9733,0.0,19BC52303373,1.3,55.0,547.0,0.0,0.0,0.0,75.0,2019-08-13T15:52:22+08:00
9734,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:52:23+08:00
9735,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:52:25+08:00
9736,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:52:26+08:00
9737,0.0,19BC52303373,1.3,54.0,552.0,0.0,0.0,0.0,,2019-08-13T15:52:27+08:00
9738,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:52:28+08:00
9739,0.0,19BC52303373,1.3,54.0,556.0,0.0,0.0,0.0,,2019-08-13T15:52:30+08:00
9740,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:31+08:00
9741,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:32+08:00
9742,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:33+08:00
9743,0.0,19BC52303373,1.3,54.0,554.0,0.0,0.0,0.0,,2019-08-13T15:52:34+08:00
9744,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:35+08:00
9745,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:52:36+08:00
9746,0.0,19BC52303373,1.3,54.0,553.0,0.0,0.0,0.0,,2019-08-13T15:52:37+08:00
9747,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:52:38+08:00
9748,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:52:39+08:00
9749,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:40+08:00
9750,0.0,19BC52303373,1.3,54.0,553.0,0.0,0.0,0.0,,2019-08-13T15:52:41+08:00
9751,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:42+08:00
9752,0.0,19BC52303373,1.3,54.0,552.0,0.0,0.0,0.0,,2019-08-13T15:52:43+08:00
9753,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:44+08:00
9754,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:52:45+08:00
9755,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:46+08:00
9756,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:52:47+08:00
9757,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:48+08:00
9758,0.0,19BC52303373,1.3,54.0,556.0,0.0,0.0,0.0,,2019-08-13T15:52:49+08:00
9759,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:52:50+08:00
9760,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:52:52+08:00
9761,0.0,19BC52303373,1.3,54.0,554.0,0.0,0.0,0.0,,2019-08-13T15:52:53+08:00
9762,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:54+08:00
9763,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:52:55+08:00
9764,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:52:56+08:00
9765,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:52:57+08:00
9766,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:52:58+08:00
9767,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:53:02+08:00
9768,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:53:03+08:00
9769,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:04+08:00
9770,0.0,19BC52303373,1.3,54.0,552.0,0.0,0.0,0.0,,2019-08-13T15:53:05+08:00
9771,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:53:06+08:00
9772,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:53:07+08:00
9773,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:08+08:00
9774,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:09+08:00
9775,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:10+08:00
9776,0.0,19BC52303373,1.3,54.0,558.0,0.0,0.0,0.0,,2019-08-13T15:53:11+08:00
9777,0.0,19BC52303373,1.3,54.0,554.0,0.0,0.0,0.0,,2019-08-13T15:53:12+08:00
9778,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:13+08:00
9779,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:53:14+08:00
9780,0.0,19BC52303373,1.3,54.0,554.0,0.0,0.0,0.0,,2019-08-13T15:53:15+08:00
9781,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:17+08:00
9782,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:19+08:00
9783,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:22+08:00
9784,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,75.0,2019-08-13T15:53:23+08:00
9785,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:24+08:00
9786,0.0,19BC52303373,1.3,54.0,554.0,0.0,0.0,0.0,,2019-08-13T15:53:25+08:00
9787,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:53:26+08:00
9788,0.0,19BC52303373,1.3,54.0,557.0,0.0,0.0,0.0,,2019-08-13T15:53:27+08:00
9789,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:28+08:00
9790,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:53:29+08:00
9791,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:53:30+08:00
9792,0.0,19BC52303373,1.3,54.0,553.0,0.0,0.0,0.0,,2019-08-13T15:53:31+08:00
9793,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:32+08:00
9794,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:33+08:00
9795,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:34+08:00
9796,0.0,19BC52303373,1.3,54.0,553.0,0.0,0.0,0.0,,2019-08-13T15:53:35+08:00
9797,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:36+08:00
9798,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:37+08:00
9799,0.0,19BC52303373,1.3,54.0,556.0,0.0,0.0,0.0,,2019-08-13T15:53:38+08:00
9800,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:39+08:00
9801,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:40+08:00
9802,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:41+08:00
9803,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:42+08:00
9804,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:43+08:00
9805,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:53:44+08:00
9806,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:53:45+08:00
9807,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:53:46+08:00
9808,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:47+08:00
9809,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:48+08:00
9810,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:53:49+08:00
9811,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:50+08:00
9812,0.0,19BC52303373,1.3,54.0,553.0,0.0,0.0,0.0,,2019-08-13T15:53:51+08:00
9813,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:53:52+08:00
9814,0.0,19BC52303373,1.3,54.0,553.0,0.0,0.0,0.0,,2019-08-13T15:53:53+08:00
9815,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:54+08:00
9816,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:53:55+08:00
9817,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:56+08:00
9818,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:53:57+08:00
9819,0.0,19BC52303373,1.3,54.0,552.0,0.0,0.0,0.0,,2019-08-13T15:53:58+08:00
9820,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:53:59+08:00
9821,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:00+08:00
9822,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:54:01+08:00
9823,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:54:02+08:00
9824,0.0,19BC52303373,1.3,54.0,548.0,0.0,0.0,0.0,,2019-08-13T15:54:03+08:00
9825,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:05+08:00
9826,0.0,19BC52303373,1.3,53.0,554.0,0.0,0.0,0.0,,2019-08-13T15:54:06+08:00
9827,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:07+08:00
9828,0.0,19BC52303373,1.3,53.0,550.0,0.0,0.0,0.0,,2019-08-13T15:54:08+08:00
9829,0.0,19BC52303373,1.3,53.0,551.0,0.0,0.0,0.0,,2019-08-13T15:54:09+08:00
9830,0.0,19BC52303373,1.3,53.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:11+08:00
9831,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:13+08:00
9832,0.0,19BC52303373,1.3,54.0,550.0,0.0,0.0,0.0,,2019-08-13T15:54:14+08:00
9833,0.0,19BC52303373,1.3,53.0,548.0,0.0,0.0,0.0,,2019-08-13T15:54:16+08:00
9834,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:17+08:00
9835,0.0,19BC52303373,1.3,53.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:18+08:00
9836,0.0,19BC52303373,1.3,54.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:19+08:00
9837,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:20+08:00
9838,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:54:22+08:00
9839,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:54:23+08:00
9840,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,75.0,2019-08-13T15:54:24+08:00
9841,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:25+08:00
9842,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:26+08:00
9843,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:54:27+08:00
9844,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:28+08:00
9845,0.0,19BC52303373,1.3,54.0,551.0,0.0,0.0,0.0,,2019-08-13T15:54:29+08:00
9846,0.0,19BC52303373,1.3,54.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:30+08:00
9847,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:31+08:00
9848,0.0,19BC52303373,1.3,54.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:32+08:00
9849,0.0,19BC52303373,1.3,54.0,555.0,0.0,0.0,0.0,,2019-08-13T15:54:33+08:00
9850,0.0,19BC52303373,1.3,53.0,550.0,0.0,0.0,0.0,,2019-08-13T15:54:34+08:00
9851,0.0,19BC52303373,1.3,53.0,554.0,0.0,0.0,0.0,,2019-08-13T15:54:35+08:00
9852,0.0,19BC52303373,1.3,54.0,552.0,0.0,0.0,0.0,,2019-08-13T15:54:36+08:00
9853,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:37+08:00
9854,0.0,19BC52303373,1.3,53.0,552.0,0.0,0.0,0.0,,2019-08-13T15:54:38+08:00
9855,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:39+08:00
9856,0.0,19BC52303373,1.3,53.0,548.0,0.0,0.0,0.0,,2019-08-13T15:54:40+08:00
9857,0.0,19BC52303373,1.3,53.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:41+08:00
9858,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:42+08:00
9859,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:43+08:00
9860,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:44+08:00
9861,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:45+08:00
9862,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:46+08:00
9863,0.0,19BC52303373,1.3,53.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:47+08:00
9864,0.0,19BC52303373,1.3,53.0,557.0,0.0,0.0,0.0,,2019-08-13T15:54:48+08:00
9865,0.0,19BC52303373,1.3,53.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:49+08:00
9866,0.0,19BC52303373,1.3,53.0,551.0,0.0,0.0,0.0,,2019-08-13T15:54:50+08:00
9867,0.0,19BC52303373,1.3,53.0,552.0,0.0,0.0,0.0,,2019-08-13T15:54:52+08:00
9868,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:54:53+08:00
9869,0.0,19BC52303373,1.3,53.0,546.0,0.0,0.0,0.0,,2019-08-13T15:54:54+08:00
9870,0.0,19BC52303373,1.3,53.0,556.0,0.0,0.0,0.0,,2019-08-13T15:54:55+08:00
9871,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:54:56+08:00
9872,0.0,19BC52303373,1.3,53.0,558.0,0.0,0.0,0.0,,2019-08-13T15:54:57+08:00
9873,0.0,19BC52303373,1.3,53.0,549.0,0.0,0.0,0.0,,2019-08-13T15:54:58+08:00
9874,0.0,19BC52303373,1.3,53.0,548.0,0.0,0.0,0.0,,2019-08-13T15:54:59+08:00
9875,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:55:03+08:00
9876,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:55:04+08:00
9877,0.0,19BC52303373,1.3,53.0,553.0,0.0,0.0,0.0,,2019-08-13T15:55:06+08:00
9878,0.0,19BC52303373,1.3,53.0,548.0,0.0,0.0,0.0,,2019-08-13T15:55:07+08:00
9879,0.0,19BC52303373,1.3,53.0,548.0,0.0,0.0,0.0,,2019-08-13T15:55:08+08:00
9880,0.0,19BC52303373,1.3,53.0,549.0,0.0,0.0,0.0,,2019-08-13T15:55:09+08:00
9881,0.0,19BC52303373,1.3,53.0,551.0,0.0,0.0,0.0,,2019-08-13T15:55:11+08:00
9882,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:55:13+08:00
9883,0.0,19BC52303373,1.3,53.0,549.0,0.0,0.0,0.0,,2019-08-13T15:55:14+08:00
9884,0.0,19BC52303373,1.3,53.0,557.0,0.0,0.0,0.0,,2019-08-13T15:55:16+08:00
9885,0.0,19BC52303373,1.3,53.0,546.0,0.0,0.0,0.0,,2019-08-13T15:55:17+08:00
9886,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:55:18+08:00
9887,0.0,19BC52303373,1.3,53.0,546.0,0.0,0.0,0.0,,2019-08-13T15:55:20+08:00
9888,0.0,19BC52303373,1.3,53.0,548.0,0.0,0.0,0.0,,2019-08-13T15:55:21+08:00
9889,0.0,19BC52303373,1.3,53.0,551.0,0.0,0.0,0.0,,2019-08-13T15:55:32+08:00
9890,0.0,19BC52303373,1.3,53.0,554.0,0.0,0.0,0.0,,2019-08-13T15:55:33+08:00
9891,0.0,19BC52303373,1.3,53.0,554.0,0.0,0.0,0.0,,2019-08-13T15:55:34+08:00
9892,0.0,19BC52303373,1.3,53.0,547.0,0.0,0.0,0.0,,2019-08-13T15:55:35+08:00
